record_id,timestamp,client_ip,field_a,field_b,field_c,field_d,field_e,field_f,is_anomaly
e05fb8bc-8a16-a06c-c958-e75e21d53971,2026-05-01 00:06:10,136[.]129[.]234[.]70,POST,/api/v1/products?filter[=]active,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",109.25,,0
39c1e262-f76c-8ede-c110-12662408a6dc,2026-05-01 00:06:15,186[.]173[.]251[.]102,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",113.46,,0
a377f6f1-d289-f0ab-618a-e30595a5bafa,2026-05-01 00:06:22,28[.]173[.]60[.]121,POST,/api/v1/auth/login,ALLOW,axios/1.6.7,87.5,,0
e8cda0cc-76da-3ca0-d2e8-2f38a2a9d4d8,2026-05-01 00:06:25,167[.]105[.]30[.]36,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",104.75,,0
637e4b01-22ba-e10e-899c-a782e3236d1a,2026-05-01 00:06:29,172[.]244[.]191[.]179,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",76.98,,0
f065c817-687a-4850-9d9b-62317d45d8ef,2026-05-01 00:06:40,9[.]177[.]95[.]56,POST,/api/v1/settings,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",40.14,,0
30974b2b-46a0-2a9b-65ec-7acd0f8035f5,2026-05-01 00:06:46,243[.]218[.]211[.]117,POST,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,139.09,,0
c9776598-203c-8c25-fd23-5def3e5a87e3,2026-05-01 00:06:48,18[.]213[.]196[.]142,POST,/api/v1/users/profile,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",46.29,,0
dbc080fd-46fb-7bf3-00b9-d4a3989240ac,2026-05-01 00:06:58,253[.]34[.]139[.]65,GET,/api/v1/products?category[=]home,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",177.04,,0
20733f6d-0d6a-05b3-43ef-20162c9b662e,2026-05-01 00:07:02,135[.]30[.]191[.]17,GET,/api/v1/settings,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",147.91,,0
c8819065-ba2c-98ce-0b19-f88e9d77a45e,2026-05-01 00:07:10,169[.]134[.]78[.]118,GET,/api/v1/auth/login?filter[=]active,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",79.0,,0
466772ce-204e-178c-10d0-8d1125f934bf,2026-05-01 00:07:13,150[.]141[.]183[.]84,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",120.26,,0
a79b44b6-da50-9fed-1d4a-3d81b3a7d0e0,2026-05-01 00:07:19,197[.]142[.]185[.]222,GET,/api/v1/users/profile,ALLOW,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),83.23,,0
6d4067f4-5003-2b35-1857-8bafbac7e2b9,2026-05-01 00:07:22,66[.]96[.]245[.]40,GET,/api/v1/settings?q[=]watch,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",178.47,,0
8fc42092-f4e5-59e5-9622-93480f5ae9d3,2026-05-01 00:07:31,172[.]32[.]106[.]91,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",94.49,,0
d8e7012f-3968-1c81-7b70-c3b8a81fdec3,2026-05-01 00:07:32,217[.]143[.]95[.]30,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",259.0,,0
a867a096-edd8-77c8-9be7-173706b89231,2026-05-01 00:07:45,69[.]8[.]47[.]70,POST,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",92.85,,0
a2178f84-bdb0-25ff-2451-e5a411d059b2,2026-05-01 00:07:53,24[.]192[.]136[.]56,POST,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",85.6,,0
e222b6a6-15bf-be97-98a2-1f1c914dcfae,2026-05-01 00:07:50,41[.]194[.]159[.]13,GET,/api/v1/dashboard/stats?limit[=]50,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,116.3,,0
4882d73c-1c63-45ab-6e0e-d1e8585d3f86,2026-05-01 00:08:02,152[.]125[.]135[.]171,GET,/api/v1/checkout?limit[=]50,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",102.93,,0
1eb74b56-53ff-d3a2-4a19-35014169b9fc,2026-05-01 00:08:02,98[.]137[.]181[.]59,POST,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",103.81,,0
ebd14d2c-75b2-7455-04cc-3ede6fac1673,2026-05-01 00:08:08,81[.]148[.]110[.]147,POST,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",59.95,,0
5ca260c9-eb76-07c9-b08a-4895d4ffa666,2026-05-01 00:08:15,217[.]28[.]63[.]112,GET,/api/v1/notifications,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",99.84,,0
a21b0307-82af-085c-138d-994c2b0abedd,2026-05-01 00:08:21,131[.]50[.]232[.]199,GET,/api/v1/cart/items,ALLOW,Go-http-client/2.0,147.88,,0
9a36d1ec-2c6a-6e9a-3280-67a14187222b,2026-05-01 00:08:27,195[.]168[.]20[.]46,POST,/api/v1/settings,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,158.19,,0
9fe0a8c7-fc8d-5b93-a2a2-e91fa49b1cd9,2026-05-01 00:08:35,249[.]161[.]81[.]39,GET,/api/v1/settings?filter[=]active,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",144.17,,0
0e9058b6-09a0-a0f6-73b0-a0917634c169,2026-05-01 00:08:42,74[.]20[.]166[.]222,POST,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,118.89,,0
e8b77f7b-7321-bf6b-0a80-76ece5582e16,2026-05-01 00:08:52,167[.]49[.]83[.]155,POST,/api/v1/settings,ALLOW,Go-http-client/2.0,102.05,,0
812a1f9b-1596-9802-b6dd-6257fb7d9f1c,2026-05-01 00:08:57,11[.]64[.]182[.]113,GET,/api/v1/settings,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,30.8,,0
990f0c5b-adcc-3daf-569f-3ab3c6435300,2026-05-01 00:08:57,162[.]166[.]86[.]17,GET,/api/v1/cart/items?limit[=]50,ALLOW,"Mozilla/5.0 (Linux; Android 13; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",141.7,,0
